index,ecg
4545,0.27200059
4546,0.29116733
4547,0.41455202
4548,0.44032737
4549,0.5027237
4550,0.44864757
4551,0.50139391
4552,0.49333595
4553,0.46928612
4554,0.5929762
4555,0.43152913
4556,0.60919444
4557,0.6225175
4558,0.58681271
4559,0.53970837
4560,0.47911694
4561,0.44646713
4562,0.49923793
4563,0.4937601
4564,0.41344355
4565,0.41231733
4566,0.41506048
4567,0.29492111
4568,0.34250948
4569,0.40793198
4570,0.33023249
4571,0.46374836
4572,0.40314981
4573,0.42510081
4574,0.55648479
4575,0.70465059
4576,0.82816734
4577,1.0691053
4578,1.0935423
4579,1.3437518
4580,1.5543795
4581,1.8183417
4582,1.8572515
4583,1.849837
4584,1.8316143
4585,1.5866426
4586,1.3741176
4587,1.1134232
4588,0.79445511
4589,0.47582202
4590,0.14329084
4591,-0.16554804
4592,-0.27541546
4593,-0.40622216
4594,-0.44700204
4595,-0.43605087
4596,-0.48267886
4597,-0.48197522
4598,-0.4206864
4599,-0.55994179
4600,-0.62854377
4601,-0.48475057
4602,-0.38145165
4603,-0.40206931
4604,-0.48160981
4605,-0.4484446
4606,-0.41002531
4607,-0.33670383
4608,-0.067116417
4609,0.38936092
4610,0.81561905
4611,0.85431636
4612,1.0248215
4613,1.1621182
4614,0.99027401
4615,0.71492711
4616,0.54892886
4617,0.82619628
4618,0.82778817
4619,-1.4804925
4620,-0.65713662
4621,-1.4969218
4622,-2.0119899
4623,-2.4230953
4624,-2.6757808
4625,-2.6018607
4626,-2.1598373
4627,-1.7090852
4628,-1.688696
4629,-1.4958077
4630,-1.1259194
4631,-1.0565501
4632,-1.0455331
4633,-1.0517574
4634,-1.0651333
4635,-1.048416
4636,-1.0139468
4637,-1.0755722
4638,-1.0589594
4639,-0.9871264
4640,-0.97901217
4641,-0.99743505
4642,-0.97482263
4643,-1.0195989
4644,-0.99205812
4645,-0.94525342
4646,-0.95425021
4647,-0.98097029
4648,-0.96693412
4649,-0.97539749
4650,-0.91961537
4651,-0.92278445
4652,-0.9354831
4653,-0.94447603
4654,-0.97372083
4655,-0.95864742
4656,-0.92900695
4657,-0.89290367
4658,-0.92300977
4659,-0.85828141
4660,-0.82267561
4661,-0.85735523
4662,-0.83722458
4663,-0.74599086
4664,-0.73071174
4665,-0.69663011
4666,-0.63155637
4667,-0.54986399
4668,-0.51378843
4669,-0.46025407
4670,-0.42979258
4671,-0.39054221
4672,-0.33958171
4673,-0.28790892
4674,-0.30171789
4675,-0.32181647
4676,-0.29499983
4677,-0.21417627
4678,-0.20649537
4679,-0.18435398
4680,-0.1840283
4681,-0.12946061
4682,-0.13105613
4683,-0.159019
4684,-0.11915344
4685,-0.029199787
4686,0.022764199
4687,0.058657996
4688,0.029185737
4689,0.057545604
4690,0.07640926
4691,0.10167759
4692,0.17396602
4693,0.19479359
4694,0.21366527
4695,0.24949699
4696,0.25148255
4697,0.24204967
4698,0.30129119
4699,0.31519622
4700,0.29942738
4701,0.36026555
4702,0.37871864
4703,0.36281402
4704,0.4061936
4705,0.42138802
4706,0.40339707
4707,0.45184163
4708,0.45226997
4709,0.43814653
4710,0.47611158
4711,0.52982753
4712,0.47402428
4713,0.46334592
4714,0.49583032
4715,0.57881087
4716,0.57546171
4717,0.5480032
4718,0.66323708
4719,0.79411457
4720,0.85691622
4721,0.91773249
4722,1.1191012
4723,1.2563839
4724,1.368375
4725,1.4669721
4726,1.5243136
4727,1.5556301
4728,1.4772998
4729,1.4991792
4730,1.322247
4731,1.189848
4732,1.0410602
4733,0.8880061
4734,0.79625852
4735,0.77664463
4736,0.80599559
4737,0.79361085
4738,0.79260365
4739,0.86883846
4740,0.83556101
4741,0.88324466
4742,0.91605192
4743,0.906829
4744,0.9224029
4745,0.91472618
4746,0.95711102
4747,1.0120195
4748,1.076993
4749,1.2008247
4750,1.5447187
4751,1.6901301
4752,1.6016862
4753,1.6080903
4754,1.4758119
4755,1.4250317
4756,1.3926676
4757,1.3749784
4758,1.587308
4759,1.5575253
4760,1.0066612
4761,-0.7129771
4762,-2.1090848
4763,-3.2562893
4764,-4.0037859
4765,-3.3199764
4766,-2.2244663
4767,-1.8241457
4768,-1.6001011
4769,-0.55259014
4770,-0.3739103
4771,-0.44742468
4772,-0.34219461
4773,-0.40622256
4774,-0.41756929
4775,-0.46513571
4776,-0.41796292
4777,-0.40866813
4778,-0.43360333
4779,-0.50414263
4780,-0.44853792
4781,-0.49157178
4782,-0.5398227
4783,-0.51206043
4784,-0.61953756
4785,-0.65659449
4786,-0.68968956
4787,-0.7080083
4788,-0.83093297
4789,-0.8989634
4790,-1.0342897
4791,-1.1046903
4792,-1.198025
4793,-1.2683603
4794,-1.2505573
4795,-1.2656655
4796,-1.3382759
4797,-1.2544975
4798,-1.2814043
4799,-1.35122
4800,-1.2037743
4801,-1.1771272
4802,-0.96441222
4803,-0.78746019
4804,-0.75133941
4805,-0.61495838
4806,-0.42236376
4807,-0.3557697
4808,-0.36892632
4809,-0.18958694
4810,-0.08735497
4811,-0.1067993
4812,-0.024060782
4813,0.086023327
4814,0.096182184
4815,0.05584959
4816,0.11143703
4817,0.098288066
4818,0.12158504
4819,0.25785483
4820,0.2776992
4821,0.23024446
4822,0.32278443
4823,0.33279007
4824,0.3717832
4825,0.39660805
4826,0.48080728
4827,0.44951196
4828,0.59489562
4829,0.59832728
4830,0.6303593
4831,0.78072763
4832,0.71125791
4833,0.7462931
4834,0.72843059
4835,0.75243547
4836,0.83538614
4837,0.81141918
4838,0.75235914
4839,0.67520638
4840,0.70963329
4841,0.62715045
4842,0.62487548
4843,0.57856255
4844,0.48555178
4845,0.59108421
4846,0.44955476
4847,0.42294888
4848,0.48019564
4849,0.48082884
4850,0.54639171
4851,0.46715638
4852,0.50380302
4853,0.45716534
4854,0.40155583
4855,0.30595947
4856,0.38830788
4857,0.35841219
4858,0.37315242
4859,0.33895939
4860,0.51027136
4861,0.89478111
4862,1.0758612
4863,1.2532434
4864,1.2825729
4865,1.4882262
4866,1.8085845
4867,2.0609236
4868,2.1155949
4869,1.9716631
4870,1.683164
4871,1.4041757
4872,1.2983275
4873,1.0039463
4874,0.49367566
4875,-0.080993839
4876,-0.24116658
4877,-0.23680335
4878,-0.20696075
4879,-0.30108013
4880,-0.19850304
4881,-0.15594015
4882,-0.24216883
4883,-0.27084712
4884,-0.23878201
4885,-0.17448092
4886,-0.17427278
4887,-0.19337637
4888,-0.26325947
4889,-0.18303922
4890,-0.051285894
4891,0.088748039
4892,0.71794064
4893,0.77113119
4894,0.9227547
4895,1.6828384
4896,1.8072319
4897,1.6421347
4898,0.7774028
4899,1.1701989
4900,0.30348816
4901,-1.7968885
4902,-3.596764
4903,-4.6180827
4904,-4.1050392
4905,-3.1325418
4906,-2.0192505
4907,-1.6992669
4908,-1.3280904
4909,-0.50738745
4910,-0.23311003
4911,-0.24053034
4912,-0.20217516
4913,-0.22366625
4914,-0.20151393
4915,-0.22774311
4916,-0.19379435
4917,-0.23683051
4918,-0.35325727
4919,-0.32973858
4920,-0.3433155
4921,-0.31320709
4922,-0.41662268
4923,-0.49438313
4924,-0.47179546
4925,-0.52165392
4926,-0.62201846
4927,-0.62049198
4928,-0.66479543
4929,-0.67155879
4930,-0.79031272
4931,-0.83646439
4932,-0.79337559
4933,-0.90850577
4934,-0.89887636
4935,-1.0301765
4936,-0.97946788
4937,-0.99023204
4938,-0.82533645
4939,-0.76894357
4940,-0.7846585
4941,-0.76817829
4942,-0.58584428
4943,-0.50495369
4944,-0.38683873
4945,-0.22703286
4946,-0.1709426
4947,-0.19454888
4948,-0.13051014
4949,-0.091583122
4950,-0.073212875
4951,-0.083431312
4952,-0.02779206
4953,-0.021481551
4954,-0.062410324
4955,0.059280957
4956,0.027505092
4957,-0.02359003
4958,-0.051860983
4959,-0.036831308
4960,0.080716952
4961,0.029480616
4962,0.040966475
4963,0.16436447
4964,0.031342633
4965,0.18373146
4966,0.18402676
4967,0.27952368
4968,0.34521901
4969,0.30478437
4970,0.44162112
4971,0.50705826
4972,0.53495615
4973,0.53556811
4974,0.58960925
4975,0.6013208
4976,0.63313986
4977,0.60217601
4978,0.61877195
4979,0.6002418
4980,0.62314344
4981,0.55908982
4982,0.55388581
4983,0.51728932
4984,0.48322545
4985,0.50214778
4986,0.32438661
4987,0.34439911
4988,0.28434578
4989,0.35189409
4990,0.34036264
4991,0.32246899
4992,0.32694402
4993,0.28283712
4994,0.30063829
4995,0.20407909
4996,0.26974157
4997,0.49914561
4998,0.52550642
4999,0.76900806
5000,1.0248554
5001,1.162039
5002,1.2208872
5003,1.4091727
5004,1.6314473
5005,1.7162755
5006,1.6502655
5007,1.4860197
5008,1.1841308
5009,1.0239299
5010,0.85183116
5011,0.78951446
5012,0.53565185
5013,0.1298832
5014,-0.052806075
5015,-0.13249154
5016,-0.2206066
5017,-0.22989963
5018,-0.20312591
5019,-0.20478751
5020,-0.15267939
5021,-0.26651818
5022,-0.19302679
5023,-0.23096121
5024,-0.14190882
5025,-0.15456918
5026,-0.19960813
5027,-0.12605449
5028,-0.093395315
5029,0.20115343
5030,0.80744803
5031,1.4676772
5032,1.6309924
5033,2.0712313
5034,2.4693983
5035,2.146971
5036,1.2838119
5037,0.6776252
5038,1.0289664
5039,0.35073325
5040,-0.83354058
5041,-1.4633151
5042,-2.2679727
5043,-2.8930469
5044,-3.4220443
5045,-3.9661888
5046,-3.381966
5047,-2.0106879
5048,-1.6993306
5049,-1.4943844
5050,-0.58348293
5051,-0.3743628
5052,-0.50368378
5053,-0.62127772
5054,-0.072646625
5055,0.046094619
5056,-0.52563696
5057,-0.69091485
5058,-0.65256625
5059,-0.46965778
5060,-0.34262635
5061,-0.37346761
5062,-0.45920071
5063,-0.76808763
5064,-0.65399231
5065,-0.62105978
5066,-0.68486953
5067,-0.48202934
5068,-0.46540218
5069,-0.59963525
5070,-0.38478878
5071,-0.25096952
5072,-0.33978651
5073,-0.52715248
5074,-0.81115784
5075,-0.29373431
5076,-0.072122581
5077,-0.33570089
5078,-0.51176596
5079,-0.46750944
5080,-0.029016733
5081,-0.36813391
5082,-0.53274146
5083,-0.48476262
5084,-0.32525817
5085,-0.34540493
5086,-0.38626449
5087,-0.03791348
5088,-0.11792468
5089,-0.31665838
5090,-0.34177542
5091,-0.050585712
5092,0.090646994
5093,-0.021408437
5094,0.045424437
5095,-0.4006518
5096,-0.53662537
5097,-0.22963693
5098,-0.26915502
5099,-0.17794996
5100,-0.11472405
5101,-0.14679337
5102,-0.18661282
5103,-0.19648172
5104,-0.12574968
5105,-0.03582161
5106,0.10879457
5107,0.013489632
5108,-0.0065900179
5109,0.066912545
5110,0.20112873
5111,0.33890247
5112,0.33957814
5113,0.22046921
5114,0.26164641
5115,0.31003811
5116,0.45576245
5117,0.36034813
5118,0.52577722
5119,0.53704402
5120,0.51552617
5121,0.44671591
5122,0.46038645
5123,0.36591022
5124,0.3596137
5125,0.49323751
5126,0.46610206
5127,0.44852941
5128,0.46070048
5129,0.47452859
5130,0.39577957
5131,0.4511212
5132,0.45585988
5133,0.39293569
5134,0.35047972
5135,0.45890525
5136,0.40050876
5137,0.46103572
5138,0.61840674
5139,0.84584295
5140,0.81393201
5141,1.1035641
5142,1.4204946
5143,1.5633771
5144,1.9818238
5145,2.1580291
5146,2.2622342
5147,2.2697721
5148,2.1454828
5149,1.7636766
5150,1.6027409
5151,1.3190525
5152,1.0151368
5153,0.64955902
5154,0.3575324
5155,0.21170762
5156,0.12964191
5157,0.15773882
5158,0.21416123
5159,0.16283604
5160,0.31052072
5161,0.5073217
5162,0.51418476
5163,0.5550968
5164,0.53032927
5165,0.58729527
5166,0.48679646
5167,0.46220497
5168,0.53688887
5169,0.61901485
5170,0.9759085
5171,1.8066892
5172,2.0838682
5173,1.4036605
5174,0.50692178
5175,-0.62905308
5176,-1.3482969
5177,-1.5711592
5178,-1.3197323
5179,-0.40873099
5180,-0.869182
5181,-2.2065865
5182,-2.9895709
5183,-3.5100354
5184,-3.2893642
5185,-3.0073148
5186,-2.2406109
5187,-1.7115846
5188,-1.80555
5189,-1.4183316
5190,-0.90173395
5191,-0.76825269
5192,-0.87575673
5193,-0.94860332
5194,-0.77489531
5195,-0.82088242
5196,-0.96868294
5197,-0.83526283
5198,-0.86383518
5199,-0.87544557
5200,-0.79902868
5201,-0.80644803
5202,-0.81050205
5203,-0.83383589
5204,-0.75704835
5205,-0.73629747
5206,-0.80626221
5207,-0.88313281
5208,-0.91346623
5209,-0.77745338
5210,-0.85249514
5211,-0.94051653
5212,-0.93280471
5213,-0.88050631
5214,-0.77325364
5215,-0.95864382
5216,-0.91953766
5217,-0.79980003
5218,-0.8343904
5219,-0.85471294
5220,-0.85583099
5221,-0.67216428
5222,-0.66109227
5223,-0.50697806
5224,-0.35539539
5225,-0.42177061
5226,-0.53625163
5227,-0.32596317
5228,-0.31717007
5229,-0.37730566
5230,-0.32989117
5231,-0.1764936
5232,-0.1957094
5233,-0.1604057
5234,-0.14924584
5235,-0.12409144
5236,-0.028446905
5237,0.026180075
5238,-0.15007249
5239,-0.15393779
5240,-0.14604047
5241,-0.021657463
5242,-0.014306005
5243,0.039257439
5244,0.20493539
5245,0.11602464
5246,0.084304107
5247,0.11123894
5248,0.21272998
5249,0.26163798
5250,0.13536919
5251,0.30074526
5252,0.45143944
5253,0.40357213
5254,0.48383784
5255,0.51391024
5256,0.56863865
5257,0.53702278
5258,0.41885194
5259,0.37096142
5260,0.37716016
5261,0.47553953
5262,0.49642491
5263,0.4727351
5264,0.44678285
5265,0.46839683
5266,0.50782288
5267,0.53981375
5268,0.45266186
5269,0.53897268
5270,0.39855023
5271,0.46245577
5272,0.51686294
5273,0.46859871
5274,0.55577636
5275,0.62973144
5276,0.77314843
5277,0.88806691
5278,0.80317658
5279,0.76936946
5280,1.0906305
5281,1.1969699
5282,1.3296435
5283,1.5050152
5284,1.5628844
5285,1.5760815
5286,1.4032697
5287,1.2858207
5288,1.1047245
5289,1.121968
5290,0.95280533
5291,0.78320928
5292,0.609461
5293,0.34251807
5294,0.40503538
5295,0.45644674
5296,0.50191352
5297,0.52328074
5298,0.43453203
5299,0.43572867
5300,0.58881715
5301,0.55893894
5302,0.36612367
5303,0.41786921
5304,0.62788765
5305,0.68541861
5306,0.59936648
5307,0.61441463
5308,0.7286199
5309,0.87216645
5310,1.1669045
5311,1.2969144
5312,1.2885578
5313,1.5334311
5314,1.5094861
5315,1.3902125
5316,1.3655023
5317,1.3225038
5318,1.8521256
5319,1.5419344
5320,0.1940386
5321,-2.6269766
5322,-4.0946853
5323,-4.530522
5324,-4.1227825
5325,-3.0820611
5326,-1.9064297
5327,-1.6267002
5328,-0.98881683
5329,-0.2625284
5330,-0.35485818
5331,-0.24360805
5332,-0.21174603
5333,-0.26478906
5334,-0.23264451
5335,-0.24389732
5336,-0.30767997
5337,-0.28962471
5338,-0.26859114
5339,-0.27667459
5340,-0.37508493
5341,-0.35752287
5342,-0.486995
5343,-0.55767708
5344,-0.4431726
5345,-0.54293508
5346,-0.59243604
5347,-0.6002907
5348,-0.62743828
5349,-0.74285958
5350,-0.66799109
5351,-0.85394338
5352,-0.81640358
5353,-0.92950293
5354,-0.92976653
5355,-0.93841109
5356,-0.93204217
5357,-0.94117377
5358,-0.94518245
5359,-0.87573421
5360,-0.7454381
5361,-0.72659819
5362,-0.6679336
5363,-0.39140323
5364,-0.35894004
5365,-0.36369057
5366,-0.24877757
5367,-0.24437095
5368,-0.17974104
5369,-0.13775457
5370,0.024926969
5371,-0.019682223
5372,0.065831627
5373,0.13226511
5374,0.1092153
5375,0.12517479
5376,0.27656715
5377,0.21831138
5378,0.21519164
5379,0.27155052
5380,0.32662434
5381,0.25356447
5382,0.28211582
5383,0.49307158
5384,0.38812612
5385,0.42776252
5386,0.5217755
5387,0.5896693
5388,0.61685294
5389,0.6829981
5390,0.70978146
5391,0.74074667
5392,0.64651648
5393,0.69844508
5394,0.63012831
5395,0.76637419
5396,0.7284455
5397,0.66134137
5398,0.70455108
5399,0.52651392
5400,0.63808952
5401,0.64315976
5402,0.49377402
5403,0.55167319
5404,0.46524968
5405,0.55870597
5406,0.44034169
5407,0.38693191
5408,0.38340207
5409,0.41095372
5410,0.38577956
5411,0.37742051
5412,0.40261455
5413,0.3264872
5414,0.3616945
5415,0.36688041
5416,0.37402358
5417,0.44819118
5418,0.59137108
5419,0.88779852
5420,1.2309699
5421,1.3120343
5422,1.4284373
5423,1.5764141
5424,1.7901007
5425,1.6576839
5426,1.6500184
5427,1.6249761
5428,1.3313129
5429,1.2139498
5430,0.961732
5431,0.67800119
5432,0.31326698
5433,-0.063885789
5434,-0.19038678
5435,-0.27232209
5436,-0.23693128
5437,-0.22902931
5438,-0.24000958
5439,-0.33611395
5440,-0.2104699
5441,-0.18256512
5442,-0.11599984
5443,-0.17489923
5444,-0.17892008
5445,-0.10488017
5446,-0.090408797
5447,-0.12083461
5448,-0.051125987
5449,0.14008398
5450,0.84172399
5451,1.270668
5452,1.1135843
5453,1.1221841
5454,0.88618453
5455,0.72436759
5456,0.70664178
5457,0.86761242
5458,1.2951468
5459,-1.2848233
5460,1.381994
5461,0.36621607
5462,-2.4019983
5463,-4.2293972
5464,-4.9372699
5465,-5.0561839
5466,-3.8526331
5467,-2.1658699
5468,-1.9756248
5469,-1.1081356
5470,-0.11463923
5471,-0.19791556
5472,-0.24602237
5473,-0.10414129
5474,-0.046410796
5475,-0.067892614
5476,0.23488257
5477,0.32179348
5478,0.27563529
5479,0.21115321
5480,0.25558825
5481,0.2259627
5482,0.3342047
5483,0.26990682
5484,0.34460541
5485,0.28124644
5486,0.55479254
5487,0.4999322
5488,0.32474916
5489,0.19225441
5490,0.2747678
5491,0.16306141
5492,0.076353115
5493,0.12241184
5494,-0.141462
5495,-0.21037408
5496,-0.014104558
5497,0.061627422
5498,-0.11164908
5499,-0.072694063
5500,-0.055701079
5501,0.066338636
5502,0.065868034
5503,0.057605889
5504,0.23233759
5505,0.26457152
5506,0.46664347
5507,0.52532594
5508,0.63407284
5509,0.4331724
5510,0.39840851
5511,0.5008044
5512,0.55525392
5513,0.69831644
5514,0.57229014
5515,0.52401516
5516,0.64888858
5517,0.5974668
5518,0.56286817
5519,0.5846362
5520,0.54415541
5521,0.49085373
5522,0.57391471
5523,0.5151486
5524,0.48788316
5525,0.59762703
5526,0.6404152
5527,0.75357241
5528,0.65541997
5529,0.65509987
5530,0.74535054
5531,0.74074953
5532,0.6582024
5533,0.7374126
5534,0.59984443
5535,0.65270407
5536,0.73390524
5537,0.61080117
5538,0.57532655
5539,0.65332316
5540,0.6480747
5541,0.45093375
5542,0.48712753
5543,0.37887817
5544,0.41127997
5545,0.40842992
5546,0.22206699
5547,0.1649612
5548,0.13895889
5549,0.22080683
5550,0.13376541
5551,0.1309494
5552,0.061104875
5553,0.027411738
5554,0.0013073412
5555,0.075516316
5556,-0.014458395
5557,0.025507035
5558,0.042833967
5559,0.13440725
5560,0.041720512
5561,-0.052771846
5562,-0.053965983
5563,0.11094172
5564,0.26175074
5565,0.39416452
5566,0.52321069
5567,0.84624645
5568,1.014927
5569,0.88103388
5570,0.62336098
5571,0.34329358
5572,0.12654862
5573,0.031103658
5574,0.12691427
5575,-0.023384617
5576,-0.37095866
5577,-0.71593091
5578,-0.87829665
5579,-0.88372397
5580,-1.0540557
5581,-1.0780056
5582,-1.0702878
5583,-1.0086882
5584,-1.1277357
5585,-1.0584954
5586,-0.89273247
5587,-0.83903891
5588,-0.90436231
5589,-1.308129
5590,-1.1405188
5591,-0.54974974
5592,0.28551732
5593,0.60328977
5594,0.9435067
5595,1.1229611
5596,1.2020018
5597,0.62389127
5598,-0.15810707
5599,0.23907783
5600,0.8601815
5601,-0.1418624
5602,-1.9673779
5603,-2.9888945
5604,-3.8054927
5605,-3.5349361
5606,-2.5727398
5607,-1.9410837
5608,-1.5679289
5609,-0.6666069
5610,-0.39057052
5611,-0.44048619
5612,-0.34772724
5613,-0.33634353
5614,-0.35092696
5615,-0.41944037
5616,-0.42538555
5617,-0.3984287
5618,-0.44930303
5619,-0.49409829
5620,-0.46315078
5621,-0.53909561
5622,-0.66490158
5623,-0.66983643
5624,-0.59577177
5625,-0.70255449
5626,-0.84050179
5627,-0.85796611
5628,-0.94829584
5629,-0.87069314
5630,-1.0515735
5631,-1.1141012
5632,-1.0693649
5633,-1.2264251
5634,-1.1925338
5635,-1.2103399
5636,-1.3302845
5637,-1.2821574
5638,-1.2894278
5639,-1.1037867
5640,-1.0540334
5641,-1.0017427
5642,-1.0318155
5643,-0.86151372
5644,-0.70442083
5645,-0.67167205
5646,-0.52076259
5647,-0.4786686
5648,-0.4298769
5649,-0.27926442
5650,-0.26086462
5651,-0.33511736
5652,-0.1686186
5653,-0.20816881
5654,-0.19304768
5655,-0.18248668
5656,-0.13485653
5657,-0.067825746
5658,-0.028167989
5659,0.041396328
5660,0.046458175
5661,0.094236883
5662,0.090328862
5663,0.22296357
5664,0.37001506
5665,0.43797713
5666,0.3932308
5667,0.34172463
5668,0.45222241
5669,0.50342936
5670,0.52959964
5671,0.57640402
5672,0.63839914
5673,0.65897446
5674,0.51787544
5675,0.55623293
5676,0.51095482
5677,0.59077971
5678,0.55924163
5679,0.54986821
5680,0.4812327
5681,0.47062567
5682,0.44019704
5683,0.3897952
5684,0.36795257
5685,0.37277516
5686,0.3310922
5687,0.38640313
5688,0.34362028
5689,0.30251866
5690,0.42750609
5691,0.33790794
5692,0.39377182
5693,0.31425529
5694,0.4630185
5695,0.35810994
5696,0.30632635
5697,0.42741326
5698,0.36588975
5699,0.45020852
5700,0.47055251
5701,0.55274383
5702,0.92625158
5703,1.1423205
5704,1.2735146
5705,1.4464056
5706,1.5736994
5707,1.9466014
5708,2.2666614
5709,2.1760928
5710,2.0371013
5711,1.8584269
5712,1.7444298
5713,1.5470201
5714,1.2637535
5715,0.74392715
5716,0.19274446
5717,-0.0051230624
5718,-0.0045447824
5719,-0.0044780955
5720,-0.13646034
5721,0.041174638
5722,-0.011509561
5723,0.056577011
5724,0.046860696
5725,0.04455934
5726,0.08130467
5727,0.015736356
5728,0.11642984
5729,0.12444127
5730,0.1741764
5731,0.38120375
5732,1.014294
5733,1.5735464
5734,1.26404
5735,1.4922338
5736,1.6145787
5737,1.3942715
5738,0.59271243
5739,0.57393333
5740,-0.50162131
5741,-1.0885841
5742,-1.9397493
5743,-3.8884577
5744,-3.9511298
5745,-3.7056505
5746,-2.8737203
5747,-1.9517084
5748,-1.150802
5749,-0.88886891
5750,-0.4511115
5751,-0.12966496
5752,-0.062786364
5753,-0.15013052
5754,-0.30613358
5755,-0.60497228
5756,-0.78008477
5757,-0.68535122
5758,-0.64817681
5759,-0.64254805
5760,-0.56671865
5761,-0.4993034
5762,-0.45560725
5763,-0.49735603
5764,-0.4784027
5765,-0.43096976
5766,-0.34893201
5767,-0.38120151
5768,-0.34435793
5769,-0.28939968
5770,-0.35077581
5771,-0.34159018
5772,-0.35891507
5773,-0.35520397
5774,-0.425725
5775,-0.39905546
5776,-0.45446879
5777,-0.43383121
5778,-0.49751684
5779,-0.59484332
5780,-0.60672001
5781,-0.61033218
5782,-0.59790306
5783,-0.591794
5784,-0.5578858
5785,-0.52713078
5786,-0.54754834
5787,-0.47495141
5788,-0.41804966
5789,-0.37977675
5790,-0.33453388
5791,-0.30220087
5792,-0.29337014
5793,-0.33207313
5794,-0.27696819
5795,-0.26287147
5796,-0.25468554
5797,-0.278847
5798,-0.24986102
5799,-0.32466922
5800,-0.30076046
5801,-0.37536839
5802,-0.28638718
5803,-0.30998513
5804,-0.32541378
5805,-0.29184997
5806,-0.26465758
5807,-0.2709228
5808,-0.23601605
5809,-0.22861508
5810,-0.2254585
5811,-0.20612425
5812,-0.22388702
5813,-0.21851504
5814,-0.14480835
5815,-0.11981557
5816,-0.14737146
5817,-0.03794437
5818,-0.085062979
5819,-0.046366626
5820,-0.033447392
5821,-0.0048851905
5822,0.014000756
5823,0.026848102
5824,0.053281903
5825,0.062308393
5826,0.072059595
5827,0.10268872
5828,0.1307667
5829,0.14254294
5830,0.21226921
5831,0.23912392
5832,0.2407724
5833,0.25707283
5834,0.30228775
5835,0.29489505
5836,0.23629385
5837,0.31484162
5838,0.39681995
5839,0.40840375
5840,0.4633555
5841,0.45886471
5842,0.52610784
5843,0.54410442
5844,0.53603264
5845,0.5562474
5846,0.6370206
5847,0.67599322
5848,0.76511945
5849,0.9740357
5850,1.1480812
5851,1.3256004
5852,1.5865326
5853,1.7036074
5854,1.7635084
5855,1.7330211
5856,1.5713397
5857,1.4124095
5858,1.2507314
5859,0.99159144
5860,0.64598334
5861,0.5496972
5862,0.54583024
5863,0.62844716
5864,0.65994471
5865,0.64974171
5866,0.63196901
5867,0.67307441
5868,0.65684723
5869,0.70476365
5870,0.7768457
5871,0.82811562
5872,1.1967957
5873,1.4450747
5874,1.505033
5875,1.7656167
5876,2.0334675
5877,2.0392521
5878,2.5894742
5879,2.854707
5880,-0.53334196
5881,-1.8556681
5882,-2.2140382
5883,-3.1334115
5884,-3.4171372
5885,-3.0604469
5886,-2.2562981
5887,-1.7656979
5888,-1.6222889
5889,-1.1547278
5890,-0.86777128
5891,-0.90647173
5892,-0.87130542
5893,-0.87435826
5894,-0.88158744
5895,-0.9031436
5896,-0.86607165
5897,-0.86865471
5898,-0.84634872
5899,-0.84449092
5900,-0.85347664
5901,-0.86195995
5902,-0.80943786
5903,-0.84169649
5904,-0.87337192
5905,-0.88915814
5906,-0.90897358
5907,-0.86972108
5908,-0.88412267
5909,-0.90523014
5910,-0.93980093
5911,-0.95116533
5912,-0.96750259
5913,-0.99250209
5914,-1.00055
5915,-0.95494752
5916,-0.94863479
5917,-0.90411414
5918,-0.89658748
5919,-0.81267242
5920,-0.78924399
5921,-0.71010155
5922,-0.66955258
5923,-0.61376458
5924,-0.59935909
5925,-0.51718842
5926,-0.45020178
5927,-0.39521824
5928,-0.3804468
5929,-0.39336749
5930,-0.35022284
5931,-0.3496819
5932,-0.30588408
5933,-0.28722073
5934,-0.25920436
5935,-0.28317265
5936,-0.26636688
5937,-0.26271382
5938,-0.16842277
5939,-0.19469278
5940,-0.12977245
5941,-0.12958657
5942,-0.10498221
5943,-0.064817854
5944,-0.053427639
5945,-0.013164421
5946,0.050629092
5947,0.077997132
5948,0.12776021
5949,0.16521717
5950,0.19037757
5951,0.22530202
5952,0.24942965
5953,0.31732883
5954,0.37778205
5955,0.38997654
5956,0.39844172
5957,0.41033347
5958,0.41015456
5959,0.43594136
5960,0.38914246
5961,0.42578306
5962,0.40887891
5963,0.43909803
5964,0.41708778
5965,0.4451613
5966,0.384284
5967,0.45751283
5968,0.4544231
5969,0.45197146
5970,0.45223411
5971,0.47006201
5972,0.44817616
5973,0.49418289
5974,0.50964656
5975,0.5176745
5976,0.67688972
5977,0.78403996
5978,0.87424459
5979,0.9456575
5980,1.0248959
5981,1.0867153
5982,1.2527737
5983,1.3675454
5984,1.3227666
5985,1.326218
5986,1.2184425
5987,1.1167806
5988,1.0481063
5989,0.93974315
5990,0.87787588
5991,0.81094052
5992,0.64422778
5993,0.60055214
5994,0.60878534
5995,0.59690879
5996,0.62106176
5997,0.63352473
5998,0.68134089
5999,0.64581241
6000,0.67874564
6001,0.67005885
6002,0.74092042
6003,0.78719304
6004,0.73983483
6005,0.79384607
6006,0.82002298
6007,0.91486825
6008,1.1019108
6009,1.4095197
6010,1.7047704
6011,1.7577696
6012,2.0140076
6013,2.0983021
6014,1.9152334
6015,1.5826766
6016,1.3321916
6017,1.2746631
6018,1.1994292
6019,0.31686028
6020,0.85178389
6021,-1.4862776
6022,-3.9043667
6023,-4.941625
6024,-4.282336
6025,-3.0970639
6026,-1.9312018
6027,-1.5690898
